"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210501","경인선","동암","11203","11221","20210504"
"20210501","경인선","동인천","10490","10349","20210504"
"20210501","4호선","동작(현충원)","1670","1693","20210504"
"20210501","9호선","동작(현충원)","1205","998","20210504"
"20210501","경부선","두정","4831","4861","20210504"
"20210501","5호선","둔촌동","5156","5188","20210504"
"20210501","9호선2~3단계","둔촌오륜","508","485","20210504"
"20210501","9호선","등촌","6385","6302","20210504"
"20210501","6호선","디지털미디어시티","5935","6138","20210504"
"20210501","공항철도 1호선","디지털미디어시티","4503","4312","20210504"
"20210501","경의선","디지털미디어시티","1519","1448","20210504"
"20210501","2호선","뚝섬","11703","11781","20210504"
"20210501","7호선","뚝섬유원지","5392","5260","20210504"
"20210501","5호선","마곡","4703","4658","20210504"
"20210501","공항철도 1호선","마곡나루(서울식물원)","2534","2763","20210504"
"20210501","9호선","마곡나루(서울식물원)","7236","7108","20210504"
"20210501","일산선","마두","4341","4451","20210504"
"20210501","7호선","마들","7597","7140","20210504"
"20210501","경춘선","마석","2742","2596","20210504"
"20210501","5호선","마장","3465","3386","20210504"
"20210501","5호선","마천","3633","3768","20210504"
"20210501","5호선","마포","7045","6525","20210504"
"20210501","6호선","마포구청","8098","7380","20210504"
"20210501","중앙선","망우","5447","5338","20210504"
"20210501","6호선","망원","11624","12657","20210504"
"20210501","경원선","망월사","4714","4830","20210504"
"20210501","분당선","망포","8114","7487","20210504"
"20210501","분당선","매교","1611","1717","20210504"
"20210501","3호선","매봉","5103","5055","20210504"
"20210501","분당선","매탄권선","2950","2758","20210504"
"20210501","7호선","먹골","7306","7074","20210504"
"20210501","7호선","면목","9696","9460","20210504"
"20210501","4호선","명동","11152","12627","20210504"
"20210501","5호선","명일","5125","5212","20210504"
"20210501","경부선","명학","4425","4278","20210504"
"20210501","8호선","모란","3020","2726","20210504"
"20210501","분당선","모란","14171","14032","20210504"
"20210501","5호선","목동","10157","10299","20210504"
"20210501","8호선","몽촌토성(평화의문)","3344","3325","20210504"
"20210501","3호선","무악재","2329","2347","20210504"
"20210501","2호선","문래","10628","11187","20210504"
"20210501","경의선","문산","3866","3788","20210504"
"20210501","8호선","문정","7782","7978","20210504"
"20210501","분당선","미금","9404","9836","20210504"
"20210501","5호선","미사","9348","9153","20210504"
"20210501","4호선","미아(서울사이버대학)","9671","9032","20210504"
"20210501","4호선","미아사거리","19651","18753","20210504"
"20210501","안산선","반월","2890","2782","20210504"
"20210501","7호선","반포","3789","3527","20210504"
"20210501","5호선","발산","11932","12400","20210504"
"20210501","2호선","방배","8794","9217","20210504"
"20210501","5호선","방이","4454","4330","20210504"
"20210501","경원선","방학","6203","6124","20210504"
"20210501","5호선","방화","4102","3894","20210504"
"20210501","장항선","배방","832","840","20210504"
"20210501","경의선","백마","3899","3661","20210504"
"20210501","일산선","백석","6864","6899","20210504"
"20210501","경춘선","백양리","105","103","20210504"
"20210501","경인선","백운","4947","4921","20210504"
"20210501","6호선","버티고개","1373","1411","20210504"
"20210501","과천선","범계","18607","17867","20210504"
"20210501","경춘선","별내","1809","1748","20210504"
"20210501","경부선","병점","10494","10630","20210504"
"20210501","7호선","보라매","5179","4945","20210504"
"20210501","우이신설선","보문","1013","1002","20210504"
"20210501","6호선","보문","4499","4139","20210504"
"20210501","경원선","보산","1803","1718","20210504"
"20210501","분당선","보정","1459","1316","20210504"
"20210501","8호선","복정","6012","5160","20210504"
"20210501","장항선","봉명","577","533","20210504"
"20210501","9호선2~3단계","봉은사","10199","10736","20210504"
"20210501","2호선","봉천","15145","14257","20210504"
"20210501","6호선","봉화산(서울의료원)","4647","4519","20210504"
"20210501","경인선","부개","5570","5212","20210504"
"20210501","경강선","부발","1406","1303","20210504"
"20210501","경인선","부천","26633","27124","20210504"
"20210501","7호선","부천시청","8603","8433","20210504"
"20210501","7호선","부천종합운동장","2648","2527","20210504"
"20210501","경인선","부평","27725","30120","20210504"
"20210501","7호선","부평구청","6196","5516","20210504"
"20210501","우이신설선","북한산보국문","4132","3705","20210504"
"20210501","우이신설선","북한산우이","2281","2162","20210504"
"20210501","3호선","불광","10991","12268","20210504"
"20210501","6호선","불광","3533","3183","20210504"
"20210501","7호선","사가정","10906","10553","20210504"
"20210501","4호선","사당","17920","15152","20210504"
"20210501","2호선","사당","25293","27730","20210504"
"20210501","경춘선","사릉","1890","1877","20210504"
"20210501","수인선","사리","2902","2469","20210504"
"20210501","9호선","사평","1828","1711","20210504"
"20210501","안산선","산본","10865","11558","20210504"
"20210501","8호선","산성","4047","4210","20210504"
"20210501","4호선","삼각지","2744","3608","20210504"
"20210501","6호선","삼각지","4425","3373","20210504"
"20210501","경강선","삼동","1285","1162","20210504"
"20210501","7호선","삼산체육관","2960","2836","20210504"
"20210501","2호선","삼성(무역센터)","29119","28967","20210504"
"20210501","9호선2~3단계","삼성중앙","2754","2782","20210504"
"20210501","일산선","삼송","12064","11997","20210504"
"20210501","우이신설선","삼양","1349","1351","20210504"
"20210501","우이신설선","삼양사거리","1622","1556","20210504"
"20210501","9호선2~3단계","삼전","4199","4035","20210504"
"20210501","분당선","상갈","3474","3580","20210504"
"20210501","4호선","상계","12141","11395","20210504"
"20210501","7호선","상도","6546","6198","20210504"
"20210501","7호선","상동","9204","9225","20210504"
"20210501","안산선","상록수","10869","10850","20210504"
"20210501","중앙선","상봉(시외버스터미널)","4355","4326","20210504"
"20210501","7호선","상봉(시외버스터미널)","11505","10756","20210504"
"20210501","6호선","상수","7579","8666","20210504"
"20210501","2호선","상왕십리","8640","8027","20210504"
"20210501","6호선","상월곡(한국과학기술연구원)","3624","3249","20210504"
"20210501","5호선","상일동","8508","8000","20210504"
"20210501","경춘선","상천","266","286","20210504"
"20210501","6호선","새절(신사)","7755","7358","20210504"
"20210501","9호선","샛강","2390","2291","20210504"
"20210501","경의선","서강대","1493","1470","20210504"
"20210501","5호선","서대문","5822","5670","20210504"
"20210501","경부선","서동탄","958","975","20210504"
"20210501","경원선","서빙고","1085","989","20210504"
"20210501","2호선","서울대입구(관악구청)","33592","32178","20210504"
"20210501","분당선","서울숲","6550","6890","20210504"
"20210501","4호선","서울역","4511","10607","20210504"
"20210501","경의선","서울역","1052","1237","20210504"
"20210501","1호선","서울역","26548","27986","20210504"
"20210501","공항철도 1호선","서울역","6245","6707","20210504"
"20210501","경부선","서울역","5011","1588","20210504"
"20210501","경부선","서정리","4846","4393","20210504"
"20210501","2호선","서초","10236","8890","20210504"
"20210501","분당선","서현","16881","16827","20210504"
"20210501","경원선","석계","5729","6108","20210504"
"20210501","6호선","석계","7693","7662","20210504"
"20210501","경부선","석수","5897","5387","20210504"
"20210501","8호선","석촌","5233","6281","20210504"
"20210501","9호선2~3단계","석촌","5515","4623","20210504"
"20210501","9호선2~3단계","석촌고분","3627","3588","20210504"
"20210501","분당선","선릉","4454","6955","20210504"
"20210501","2호선","선릉","20328","18438","20210504"
"20210501","과천선","선바위","4410","3851","20210504"
"20210501","9호선","선유도","3408","3357","20210504"
"20210501","분당선","선정릉","3456","3495","20210504"
"20210501","9호선2~3단계","선정릉","4366","4930","20210504"
"20210501","경부선","성균관대","8978","9023","20210504"
"20210501","2호선","성수","15048","16651","20210504"
"20210501","4호선","성신여대입구(돈암)","14798","14042","20210504"
"20210501","우이신설선","성신여대입구(돈암)","2419","2816","20210504"
"20210501","경부선","성환","2762","2539","20210504"
"20210501","경부선","세류","2113","2223","20210504"
"20210501","경부선","세마","1907","1693","20210504"
"20210501","경강선","세종대왕릉","241","276","20210504"
"20210501","수인선","소래포구","5378","5538","20210504"
"20210501","경인선","소사","6954","6751","20210504"
"20210501","경원선","소요산","2796","2464","20210504"
"20210501","우이신설선","솔밭공원","1526","1470","20210504"
"20210501","우이신설선","솔샘","3190","2795","20210504"
"20210501","경인선","송내","16264","15941","20210504"
"20210501","수인선","송도","1804","1821","20210504"
"20210501","5호선","송정","4635","4575","20210504"
"20210501","경부선","송탄","4151","3761","20210504"
"20210501","8호선","송파","4889","4884","20210504"
"20210501","9호선2~3단계","송파나루","3654","3745","20210504"
"20210501","분당선","수내","7429","7136","20210504"
"20210501","7호선","수락산","8708","8528","20210504"
"20210501","안산선","수리산","2681","2366","20210504"
"20210501","경의선","수색","1018","1022","20210504"
"20210501","3호선","수서","11495","11546","20210504"
"20210501","분당선","수서","8889","9390","20210504"
"20210501","경부선","수원","35438","38282","20210504"
"20210501","분당선","수원","7061","5805","20210504"
"20210501","분당선","수원시청","9971","10784","20210504"
"20210501","4호선","수유(강북구청)","23191","22501","20210504"
"20210501","8호선","수진","3451","3146","20210504"
"20210501","4호선","숙대입구(갈월)","8198","8037","20210504"
"20210501","7호선","숭실대입구(살피재)","7264","7381","20210504"
"20210501","수인선","숭의","2360","2243","20210504"
"20210501","2호선","시청","6905","5907","20210504"
"20210501","1호선","시청","8253","8774","20210504"
"20210501","분당선","신갈","2349","2440","20210504"
"20210501","5호선","신금호","3541","3682","20210504"
"20210501","경부선","신길","5591","4669","20210504"
"20210501","5호선","신길","2253","2463","20210504"
"20210501","안산선","신길온천","1327","1268","20210504"
"20210501","경춘선","신내","842","854","20210504"
"20210501","9호선","신논현","22747","22080","20210504"
